Timestamp_ET,FlowLimit
2026-03-24 22:32:48.000,0.04
2026-03-24 22:32:50.000,0.05
2026-03-24 22:32:58.000,0.02
2026-03-24 22:33:02.000,0
2026-03-24 22:33:32.000,0.04
2026-03-24 22:33:36.000,0.06
2026-03-24 22:33:40.000,0.07
2026-03-24 22:33:44.000,0.16
2026-03-24 22:33:48.000,0.17
2026-03-24 22:33:52.000,0.16
2026-03-24 22:33:54.000,0.08
2026-03-24 22:33:58.000,0.09
2026-03-24 22:34:10.000,0.04
2026-03-24 22:34:14.000,0
2026-03-24 22:36:08.000,0.08
2026-03-24 22:36:22.000,0
2026-03-24 22:36:42.000,0.08
2026-03-24 22:36:52.000,0.12
2026-03-24 22:36:58.000,0.04
2026-03-24 22:37:10.000,0
2026-03-24 22:38:22.000,0.01
2026-03-24 22:38:36.000,0
2026-03-24 22:38:46.000,0.04
2026-03-24 22:39:00.000,0
2026-03-24 22:39:32.000,0.03
2026-03-24 22:39:46.000,0
2026-03-24 22:40:14.000,0.02
2026-03-24 22:40:24.000,0.08
2026-03-24 22:40:30.000,0.1
2026-03-24 22:40:34.000,0.13
2026-03-24 22:40:38.000,0.07
2026-03-24 22:40:44.000,0.04
2026-03-24 22:40:48.000,0.02
2026-03-24 22:41:04.000,0
2026-03-24 22:42:42.000,0.03
2026-03-24 22:43:00.000,0
2026-03-24 22:43:04.000,0.04
2026-03-24 22:43:18.000,0
2026-03-24 22:44:04.000,0.02
2026-03-24 22:44:20.000,0
2026-03-24 22:45:18.000,0.04
2026-03-24 22:45:30.000,0
2026-03-24 22:45:46.000,0.03
2026-03-24 22:45:58.000,0
2026-03-24 22:47:40.000,0.02
2026-03-24 22:47:56.000,0
2026-03-24 22:48:20.000,0.02
2026-03-24 22:48:36.000,0
2026-03-24 22:49:00.000,0.03
2026-03-24 22:49:14.000,0
2026-03-24 22:51:36.000,0.05
2026-03-24 22:51:50.000,0
2026-03-24 22:54:04.000,0.01
2026-03-24 22:54:22.000,0
2026-03-24 22:56:08.000,0.01
2026-03-24 22:56:16.000,0
2026-03-24 22:58:00.000,0
